date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-04-02T16:00,0-9,381,55.377906976744185,0,0.0,0.0,307,44.622093023255815,0,0.0,0.0,693,0.6513219109202154,0,0.0,0.0
2020-04-02T16:00,10-19,475,51.1302475780409,0,0.0,0.0,454,48.86975242195909,0,0.0,0.0,931,0.8750082237615016,0,0.0,0.0
2020-04-02T16:00,20-29,1919,43.12359550561798,4,66.66666666666666,0.20844189682126105,2531,56.87640449438203,2,33.33333333333333,0.07902015013828526,4530,4.257558811642967,6,0.04780876494023904,0.13245033112582782
2020-04-02T16:00,30-39,3505,47.428958051420835,22,75.86206896551724,0.6276747503566333,3885,52.57104194857916,7,24.137931034482758,0.18018018018018017,7466,7.016983242323706,29,0.23107569721115537,0.3884275381730512
2020-04-02T16:00,40-49,6480,47.61204996326231,81,73.63636363636363,1.25,7130,52.3879500367377,29,26.36363636363636,0.4067321178120617,13701,12.877000723691012,110,0.8764940239043826,0.8028611050288299
2020-04-02T16:00,50-59,11149,53.45960201390554,377,79.03563941299791,3.3814691900618894,9706,46.54039798609446,100,20.964360587002094,1.030290541932825,20975,19.713531142209984,479,3.8167330677290834,2.2836710369487485
2020-04-02T16:00,60-69,11761,65.28448515126284,1144,79.27927927927928,9.727064025167929,6254,34.71551484873716,299,20.72072072072072,4.780940198273105,18089,17.001099634395057,1448,11.53784860557769,8.004864834982586
2020-04-02T16:00,70-79,12281,64.13389733145334,3146,75.13732983042752,25.61680644898624,6868,35.86610266854666,1041,24.86267016957249,15.15725101921957,19238,18.08099700185152,4196,33.43426294820717,21.810999064351805
2020-04-02T16:00,80-89,8553,52.80607519911095,3259,64.84281734978113,38.10358938384193,7644,47.19392480088905,1767,35.15718265021886,23.116169544740973,16252,15.274579648304965,5029,40.07171314741036,30.943883829682502
2020-04-02T16:00,>=90,1374,31.608005521048998,558,44.64,40.61135371179039,2973,68.391994478951,692,55.36,23.2761520349815,4356,4.094023440069925,1251,9.96812749003984,28.719008264462808
2020-04-02T16:00,unknown,84,50.90909090909091,1,50.0,1.1904761904761905,81,49.09090909090909,1,50.0,1.2345679012345678,168,0.15789622082914315,2,0.01593625498007968,1.1904761904761905
