date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-09-29T11:00,0-9,3020,51.72118513444083,1,25.0,0.033112582781456956,2819,48.27881486555917,3,75.0,0.1064207165661582,5839,1.8794620727836897,4,0.011142061281337047,0.0685048809727693
2020-09-29T11:00,10-19,6069,53.36792120998945,0,0.0,0.0,5303,46.63207879001055,0,0.0,0.0,11372,3.6604286164918856,0,0.0,0.0
2020-09-29T11:00,20-29,15132,51.905464274688704,12,80.0,0.07930214115781126,14021,48.09453572531129,3,20.0,0.021396476713501176,29157,9.385078892987504,15,0.04178272980501393,0.0514456219775697
2020-09-29T11:00,30-39,14843,49.44699846758612,46,65.71428571428571,0.30991039547261334,15175,50.55300153241389,24,34.285714285714285,0.15815485996705106,30022,9.66350579707346,70,0.19498607242339833,0.2331623476117514
2020-09-29T11:00,40-49,18747,45.00324075185443,229,72.0125786163522,1.2215287779378035,22910,54.996759248145565,89,27.9874213836478,0.38847664775207336,41658,13.408910948454006,318,0.8857938718662953,0.7633587786259541
2020-09-29T11:00,50-59,25185,47.2549534674272,953,75.93625498007968,3.7839984117530276,28111,52.7450465325728,302,24.06374501992032,1.074312546689908,53298,17.155603623090443,1255,3.4958217270194982,2.354684978798454
2020-09-29T11:00,60-69,22141,58.56013118569653,2736,76.02111697693805,12.357165439682039,15668,41.43986881430347,863,23.97888302306196,5.508041868777125,37810,12.170313576288972,3599,10.025069637883007,9.518645860883364
2020-09-29T11:00,70-79,21309,56.4880841926676,6489,69.2381562099872,30.45192172321554,16414,43.51191580733239,2883,30.761843790012804,17.564274399902523,37723,12.14230994547339,9372,26.105849582172702,24.84425947034965
2020-09-29T11:00,80-89,17748,40.45312606842477,8025,54.64387852376413,45.21636240703178,26125,59.54687393157523,6661,45.35612147623587,25.49665071770335,43880,14.12413011710024,14686,40.90807799442897,33.46855059252507
2020-09-29T11:00,>=90,4055,20.38405469260544,2090,31.762917933130698,51.54130702836005,15838,79.61594530739457,4490,68.2370820668693,28.34953908321758,19893,6.403175032349022,6580,18.328690807799443,33.076961745337556
2020-09-29T11:00,unknown,5,22.727272727272727,0,0.0,0.0,17,77.27272727272727,1,100.0,5.88235294117647,22,0.007081377907388452,1,0.002785515320334262,4.545454545454546
