date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-10-06T11:00,0-9,3557,51.37203928365107,1,25.0,0.028113578858588697,3367,48.62796071634893,3,75.0,0.0891000891000891,6924,2.114999266898001,4,0.011095392638206985,0.05777007510109763
2020-10-06T11:00,10-19,7092,53.69066545537133,0,0.0,0.0,6117,46.30933454462866,0,0.0,0.0,13209,4.034810126582278,0,0.0,0.0
2020-10-06T11:00,20-29,16575,52.237630003151594,12,80.0,0.07239819004524886,15155,47.762369996848406,3,20.0,0.01979544704717915,31734,9.693441180782953,15,0.04160772239327619,0.04726791453961052
2020-10-06T11:00,30-39,16176,49.95676343421865,46,65.71428571428571,0.28437190900098913,16204,50.04323656578135,24,34.285714285714285,0.1481115773882992,32384,9.89198963882508,70,0.19416937116862223,0.21615612648221344
2020-10-06T11:00,40-49,20017,45.32835144927536,230,72.10031347962382,1.149023330169356,24143,54.67164855072464,89,27.89968652037618,0.36863687197117173,44161,13.48938223938224,319,0.884857562897007,0.7223568306877108
2020-10-06T11:00,50-59,26586,47.49535515220809,961,76.08867775138559,3.614684420371624,29390,52.504644847791916,302,23.91132224861441,1.0275603946920722,55978,17.09899320658814,1263,3.5033702255138555,2.2562435242416665
2020-10-06T11:00,60-69,23023,58.39251293497008,2747,76.03099916966511,11.93154671415541,16405,41.60748706502993,866,23.969000830334902,5.2788783907345325,39429,12.04394946483554,3613,10.021913400460459,9.163306195947145
2020-10-06T11:00,70-79,21872,56.39148146238333,6512,69.21033053459453,29.773226042428675,16914,43.60851853761666,2897,30.78966946540546,17.12782310512002,38786,11.847539220956943,9409,26.099137333222377,24.258753158356107
2020-10-06T11:00,80-89,18051,40.48580271834208,8052,54.64169381107492,44.60694698354662,26535,59.51419728165792,6684,45.35830618892508,25.18937252685133,44593,13.6213405991887,14736,40.875426479154534,33.0455452649519
2020-10-06T11:00,>=90,4130,20.490176622345704,2103,31.762573629361125,50.92009685230025,16026,79.5098233776543,4518,68.23742637063887,28.19168850617746,20156,6.156834954303308,6621,18.36564866439211,32.84877951974598
2020-10-06T11:00,unknown,5,22.727272727272727,0,0.0,0.0,17,77.27272727272727,1,100.0,5.88235294117647,22,0.0067201016568105175,1,0.002773848159551746,4.545454545454546
