date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-12-02T11:00,0-9,30585,51.80035227965585,4,57.14285714285714,0.013078306359326467,28459,48.19964772034415,3,42.857142857142854,0.010541480726659405,59044,3.635112164302834,7,0.012539409572943536,0.011855565341101552
2020-12-02T11:00,10-19,71285,52.53480333994148,2,40.0,0.002805639335063478,64406,47.46519666005852,3,60.0,0.004657951122566221,135691,8.353973387413046,5,0.008956721123531098,0.0036848427677590996
2020-12-02T11:00,20-29,100277,50.79785617312719,14,53.84615384615385,0.013961327123866888,97127,49.202143826872806,12,46.15384615384615,0.012354957941664009,197408,12.15365188894204,26,0.04657494984236171,0.013170692170530069
2020-12-02T11:00,30-39,98371,49.3768352365416,78,66.10169491525424,0.07929166116030131,100854,50.623164763458405,40,33.89830508474576,0.039661292561524585,199230,12.265825426699642,118,0.2113786185153339,0.05922802790744366
2020-12-02T11:00,40-49,120410,46.61381109812089,353,71.6024340770791,0.29316501951665147,137904,53.38618890187911,140,28.397565922920894,0.10151989789998839,258316,15.903523369589642,493,0.8831327027801662,0.19085151519843913
2020-12-02T11:00,50-59,142278,48.49399951600754,1422,75.1188589540412,0.9994517775060094,151115,51.506000483992466,471,24.881141045958795,0.31168315521291734,293397,18.06332571759973,1893,3.391014617368874,0.6452008711745518
2020-12-02T11:00,60-69,97052,53.83015424891704,4113,75.44020542920029,4.237934303260108,83241,46.16984575108296,1339,24.559794570799706,1.6085823091985922,180294,11.100008680828113,5452,9.76640871309831,3.0239497709297036
2020-12-02T11:00,70-79,71735,52.93822459356343,9767,69.06378164333192,13.615389976998676,63772,47.06177540643657,4375,30.936218356668082,6.860377595182839,135507,8.342645214554977,14142,25.333190025795354,10.436361221191525
2020-12-02T11:00,80-89,48810,40.9858090519775,12872,55.74224839771349,26.371645154681417,70280,59.0141909480225,10220,44.257751602286504,14.54183266932271,119097,7.332344580854526,23092,41.36572083691602,19.389237344349564
2020-12-02T11:00,>=90,10512,22.772963604852688,3598,33.98507603664872,34.227549467275495,35648,77.22703639514731,6989,66.01492396335128,19.605587971274684,46160,2.8418937996107787,10587,18.96496130696475,22.935441941074526
2020-12-02T11:00,unknown,61,48.8,5,55.55555555555556,8.19672131147541,64,51.2,4,44.44444444444444,6.25,125,0.007695769604665236,9,0.016122098022355976,7.199999999999999
