date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-05-14T16:00,0-9,942,53.28054298642534,1,33.33333333333333,0.10615711252653928,826,46.71945701357466,2,66.66666666666666,0.24213075060532688,1774,0.7988328214919351,3,0.010103731644887513,0.16910935738444194
2020-05-14T16:00,10-19,1570,49.88878296790594,0,0.0,0.0,1577,50.11121703209406,0,0.0,0.0,3148,1.4175455028504012,0,0.0,0.0
2020-05-14T16:00,20-29,5272,43.59907376778035,8,66.66666666666666,0.15174506828528073,6820,56.40092623221965,4,33.33333333333333,0.05865102639296188,12115,5.455388744292443,12,0.04041492657955005,0.0990507635163021
2020-05-14T16:00,30-39,7609,44.86174164259183,40,67.79661016949152,0.5256932579839664,9352,55.138258357408176,19,32.20338983050847,0.20316509837467922,16981,7.646550249016094,59,0.19870672234945438,0.34744714681114186
2020-05-14T16:00,40-49,12006,41.96728187919463,191,74.03100775193798,1.590871231051141,16602,58.03271812080537,67,25.968992248062015,0.4035658354415131,28627,12.890748129002045,258,0.8689209214603261,0.9012470744402137
2020-05-14T16:00,50-59,18589,46.71894242127221,824,77.516462841016,4.432729033299263,21200,53.28105757872778,239,22.483537158984007,1.1273584905660379,39822,17.93186055098751,1063,3.580088912838475,2.669378735372407
2020-05-14T16:00,60-69,18060,60.22208142985761,2399,76.7188999040614,13.283499446290145,11929,39.77791857014238,728,23.2811000959386,6.102774750607763,30010,13.513513513513514,3127,10.531456284521083,10.419860046651117
2020-05-14T16:00,70-79,18683,57.78485710750959,5804,70.59968373677168,31.065674677514316,13649,42.21514289249041,2417,29.400316263228316,17.708257015165945,32353,14.56856723434531,8221,27.68759261754008,25.410317435786478
2020-05-14T16:00,80-89,16135,41.04449136374043,6942,57.35294117647059,43.02448094205144,23176,58.955508636259566,5162,42.64705882352941,22.27304107697618,39340,17.714815782126678,12104,40.76518927657282,30.767666497203866
2020-05-14T16:00,>=90,3741,20.961506135484957,1668,34.43435177539224,44.58700882117081,14106,79.03849386451505,3176,65.56564822460777,22.515241741103075,17852,8.038761854156723,4844,16.314158695945036,27.134214653820298
2020-05-14T16:00,unknown,21,41.17647058823529,0,0.0,0.0,30,58.82352941176471,1,100.0,3.3333333333333335,52,0.023415618217350973,1,0.0033679105482958376,1.9230769230769231
