date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-10-27T11:00,0-9,8826,51.57181255112773,1,25.0,0.011330160888284613,8288,48.428187448872265,3,75.0,0.036196911196911194,17115,3.1793120871445453,4,0.010693471635566486,0.02337131171487
2020-10-27T11:00,10-19,21604,54.19697957954944,0,0.0,0.0,18258,45.80302042045055,0,0.0,0.0,39862,7.404834263380418,0,0.0,0.0
2020-10-27T11:00,20-29,32954,52.37361135391999,11,78.57142857142857,0.03337986283910906,29967,47.62638864608,3,21.428571428571427,0.010011012113324657,62925,11.689057147740023,14,0.0374271507244827,0.022248708780294002
2020-10-27T11:00,30-39,31022,50.713573425315914,49,66.21621621621621,0.15795242086261363,30149,49.286426574684086,25,33.78378378378378,0.08292148993333112,61176,11.364159873979238,74,0.19782922525798,0.12096246894206879
2020-10-27T11:00,40-49,35974,46.606897623921434,233,71.47239263803681,0.6476899983321288,41212,53.39310237607856,93,28.52760736196319,0.22566242841890713,77187,14.33839100615986,326,0.8715179382986687,0.4223509140140179
2020-10-27T11:00,50-59,44078,48.32796087976668,998,75.95129375951294,2.2641680657017105,47128,51.672039120233315,316,24.04870624048706,0.6705143439144458,91208,16.942956286548622,1314,3.512805432283591,1.440663099728094
2020-10-27T11:00,60-69,33940,57.022849462365585,2839,75.92939288579834,8.364761343547436,25580,42.97715053763441,900,24.070607114201657,3.5183737294761532,59521,11.05672420326792,3739,9.995722611345775,6.2818165017388825
2020-10-27T11:00,70-79,28641,55.556417667255054,6686,69.1702876060418,23.344156977759155,22912,44.44358233274494,2980,30.829712393958204,13.006284916201116,51553,9.576574702223938,9666,25.840774207346417,18.749636296626772
2020-10-27T11:00,80-89,22158,40.87663954839781,8379,54.62902594862433,37.814784727863525,32049,59.12336045160219,6959,45.37097405137567,21.713626010171925,54214,10.070886677911444,15338,41.00411698657969,28.29158519939499
2020-10-27T11:00,>=90,4979,21.221549740005113,2231,32.2026558891455,44.808194416549505,18483,78.77845025999488,4697,67.79734411085451,25.412541254125415,23462,4.358341816452546,6928,18.521092872801155,29.528599437388113
2020-10-27T11:00,unknown,49,48.51485148514851,1,33.33333333333333,2.0408163265306123,52,51.48514851485149,2,66.66666666666666,3.8461538461538463,101,0.018761935191446043,3,0.008020103726674865,2.9702970297029703
