date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-09-01T11:00,0-9,1795,52.225778295024725,1,25.0,0.05571030640668524,1642,47.77422170497527,3,75.0,0.18270401948842874,3437,1.2774957069899866,4,0.011124398587201378,0.11638056444573756
2020-09-01T11:00,10-19,4006,53.44896597731821,0,0.0,0.0,3489,46.55103402268178,0,0.0,0.0,7495,2.7858103939161913,0,0.0,0.0
2020-09-01T11:00,20-29,10920,50.689319036345914,12,75.0,0.10989010989010989,10623,49.310680963654086,4,25.0,0.037654146662901254,21547,8.00878673218308,16,0.044497594348805514,0.07425627697591312
2020-09-01T11:00,30-39,11298,47.86274094471511,45,66.17647058823529,0.3983005841741901,12307,52.1372590552849,23,33.82352941176471,0.18688551231006745,23609,8.775209818541343,68,0.18911477598242346,0.2880257528908467
2020-09-01T11:00,40-49,15296,43.549810665375965,224,71.3375796178344,1.4644351464435146,19827,56.450189334624035,90,28.662420382165603,0.45392646391284613,35124,13.055210710595372,314,0.8732652890953083,0.8939756291994079
2020-09-01T11:00,50-59,21672,46.56239257476796,942,75.60192616372392,4.346622369878183,24872,53.43760742523204,304,24.398073836276083,1.2222579607590867,46546,17.300644509035763,1246,3.4652501599132295,2.676921754823186
2020-09-01T11:00,60-69,20055,59.136614277710606,2730,75.89658048373644,13.612565445026178,13858,40.86338572228939,867,24.103419516263553,6.256314042430365,33914,12.605466804439455,3597,10.00361542954084,10.606239311198914
2020-09-01T11:00,70-79,20134,56.858038462624606,6473,69.15598290598291,32.14959769544055,15277,43.14196153737539,2887,30.844017094017097,18.897689336911697,35411,13.161885504865412,9360,26.031092694051228,26.432464488435798
2020-09-01T11:00,80-89,17158,40.400282552389925,8046,54.600977198697066,46.89357734001632,25312,59.599717447610075,6690,45.39902280130293,26.43015170670038,42477,15.788241241144505,14736,40.98228439524988,34.691715516632534
2020-09-01T11:00,>=90,3931,20.200411099691674,2083,31.484280532043528,52.98906130755533,15529,79.79958890030832,4533,68.51571946795647,29.190546719041794,19460,7.233071416358785,6616,18.399755263231082,33.997944501541625
2020-09-01T11:00,unknown,5,22.727272727272727,0,0.0,0.0,17,77.27272727272727,0,0.0,0.0,22,0.008177161930107568,0,0.0,0.0
