date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-03-30T16:00,0-9,324,55.47945205479452,0,0.0,0.0,260,44.52054794520548,0,0.0,0.0,589,0.6245228602934939,0,0.0,0.0
2020-03-30T16:00,10-19,392,51.37614678899083,0,0.0,0.0,371,48.62385321100918,0,0.0,0.0,766,0.8121978115192129,0,0.0,0.0
2020-03-30T16:00,20-29,1631,43.34307733191602,1,50.0,0.06131207847946045,2132,56.65692266808398,1,50.0,0.04690431519699812,3830,4.060989057596064,2,0.01994813484939158,0.05221932114882506
2020-03-30T16:00,30-39,3105,48.08734706520056,18,90.0,0.5797101449275363,3352,51.91265293479944,2,10.0,0.05966587112171838,6523,6.916405123420137,20,0.1994813484939158,0.3066073892380806
2020-03-30T16:00,40-49,5802,48.35,66,74.15730337078652,1.1375387797311272,6198,51.65,23,25.842696629213485,0.37108744756373024,12084,12.812791585376198,89,0.8876920007979254,0.7365110890433632
2020-03-30T16:00,50-59,10068,54.236922911167376,294,79.8913043478261,2.9201430274135878,8495,45.763077088832624,74,20.108695652173914,0.8711006474396704,18678,19.804478751378404,369,3.680430879712747,1.9755862512046258
2020-03-30T16:00,60-69,10744,65.80107790298874,923,79.63761863675583,8.59084139985108,5584,34.19892209701127,236,20.362381363244175,4.226361031518625,16395,17.3837899737043,1162,11.589866347496509,7.087526684964929
2020-03-30T16:00,70-79,11236,64.6564621935781,2597,75.25354969574036,23.11320754716981,6142,35.343537806421914,854,24.746450304259636,13.904265711494626,17464,18.51726185427093,3456,34.47037701974865,19.789280806229957
2020-03-30T16:00,80-89,7630,53.983302674402154,2603,65.38558151218287,34.115334207077325,6504,46.016697325597846,1378,34.61441848781713,21.186961869618695,14186,15.041564169988971,3984,39.73668461998803,28.084026505004932
2020-03-30T16:00,>=90,1160,32.547699214365885,424,45.20255863539446,36.55172413793103,2404,67.45230078563412,514,54.79744136460555,21.381031613976706,3573,3.788489269658156,939,9.365649311789348,26.280436607892526
2020-03-30T16:00,unknown,114,51.58371040723983,4,80.0,3.508771929824561,107,48.41628959276018,1,20.0,0.9345794392523363,224,0.2375095427941301,5,0.04987033712347895,2.232142857142857
