date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-09-15T11:00,0-9,2296,51.56074556478778,1,25.0,0.04355400696864112,2157,48.43925443521221,3,75.0,0.13908205841446453,4453,1.542308718044631,4,0.011223029656855867,0.08982708286548395
2020-09-15T11:00,10-19,4968,53.29900225297715,0,0.0,0.0,4353,46.70099774702285,0,0.0,0.0,9321,3.2283538200974635,0,0.0,0.0
2020-09-15T11:00,20-29,13152,51.368980197633086,12,80.0,0.09124087591240876,12451,48.63101980236691,3,20.0,0.024094450244960246,25607,8.869054422404865,15,0.04208636121320951,0.05857773265122818
2020-09-15T11:00,30-39,13038,48.776655443322106,45,66.17647058823529,0.3451449608835711,13692,51.22334455667789,23,33.82352941176471,0.1679813029506281,26734,9.259393951988585,68,0.19079150416654977,0.25435774668960875
2020-09-15T11:00,40-49,16887,44.21606619187264,224,71.56549520766772,1.3264641440161071,21305,55.78393380812736,89,28.434504792332266,0.4177423140107956,38193,13.228249914277699,313,0.8782020706489717,0.8195219019191999
2020-09-15T11:00,50-59,23269,46.85568152071042,944,75.82329317269077,4.0568997378486396,26392,53.14431847928959,301,24.176706827309236,1.1404971203394967,49663,17.200915756624862,1245,3.493167980696389,2.5068964822906388
2020-09-15T11:00,60-69,20917,58.772127001966844,2718,76.02797202797203,12.994215231629774,14673,41.227872998033156,857,23.972027972027973,5.8406597151230155,35591,12.3270401041829,3575,10.030582755814931,10.044674215391531
2020-09-15T11:00,70-79,20644,56.667581663464176,6456,69.26295461860316,31.273009106762256,15786,43.332418336535824,2865,30.737045381396843,18.148992778411248,36430,12.617630046792256,9321,26.152464857888386,25.58605544880593
2020-09-15T11:00,80-89,17402,40.414315241877425,7983,54.73056355409297,45.87403746695782,25657,59.58568475812258,6603,45.26943644590703,25.735666679658575,43066,14.91602677999328,14586,40.92477764372492,33.868945339711146
2020-09-15T11:00,>=90,3980,20.26167082421219,2064,31.690465223399357,51.85929648241206,15663,79.73832917578781,4449,68.30953477660064,28.404520206856926,19643,6.803406725477361,6513,18.273898038775567,33.15684976836532
2020-09-15T11:00,unknown,5,22.727272727272727,0,0.0,0.0,17,77.27272727272727,1,100.0,5.88235294117647,22,0.007619760116097435,1,0.002805757414213967,4.545454545454546
