date,age_group,male_cases,male_cases_percentage,male_deaths,male_deaths_percentage,male_fatality_rate,female_cases,female_cases_percentage,female_deaths,female_deaths_percentage,female_fatality_rate,cases,cases_percentage,deaths,deaths_percentage,fatality_rate
2020-07-21T11:00,0-9,1274,52.47116968698518,1,25.0,0.07849293563579278,1154,47.52883031301482,3,75.0,0.25996533795493937,2428,0.9922029520898377,4,0.0117212682412237,0.16474464579901155
2020-07-21T11:00,10-19,2146,50.877192982456144,0,0.0,0.0,2072,49.122807017543856,0,0.0,0.0,4218,1.723687006554751,0,0.0,0.0
2020-07-21T11:00,20-29,6594,44.95806913479239,12,75.0,0.18198362147406735,8073,55.04193086520761,4,25.0,0.04954787563483216,14671,5.99530869444399,16,0.0468850729648948,0.10905868720605275
2020-07-21T11:00,30-39,9020,45.507290247717066,43,65.15151515151516,0.47671840354767187,10801,54.492709752282934,23,34.84848484848485,0.21294324599574113,19825,8.101492390931233,66,0.19340092598019107,0.3329129886506936
2020-07-21T11:00,40-49,13637,42.443199502023035,217,71.61716171617162,1.5912590745765196,18493,57.556800497976965,86,28.38283828382838,0.46504082625858434,32131,13.13034310280007,303,0.8878860692726953,0.9430145342504124
2020-07-21T11:00,50-59,20159,46.22987662248315,902,76.11814345991561,4.474428295054318,23447,53.77012337751685,283,23.881856540084385,1.20697743847827,43608,17.82042270788041,1185,3.472425716462521,2.717391304347826
2020-07-21T11:00,60-69,19253,59.3935093780849,2610,76.02679871832217,13.556328883810314,13163,40.6064906219151,823,23.973201281677834,6.252374078857404,32417,13.247217091390556,3433,10.05977846803024,10.590122466607028
2020-07-21T11:00,70-79,19640,57.03168104074107,6245,69.48153093012907,31.79735234215886,14797,42.96831895925894,2743,30.51846906987094,18.537541393525714,34437,14.072690717099565,8988,26.337689738029656,26.099834480355433
2020-07-21T11:00,80-89,16870,40.39557492457258,7666,54.98888171580231,45.44161232957914,24892,59.60442507542743,6275,45.011118284197686,25.208902458621246,41769,17.06891478823741,13941,40.8515501377249,33.37642749407455
2020-07-21T11:00,>=90,3878,20.22003232702435,1976,31.922455573505655,50.95410005157297,15301,79.77996767297564,4214,68.07754442649434,27.540683615449968,19179,7.837504290828252,6190,18.138662603293675,32.27488398769488
2020-07-21T11:00,unknown,6,24.0,0,0.0,0.0,19,76.0,0,0.0,0.0,25,0.01021625774392337,0,0.0,0.0
